TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,Sensor
5/16/2017 9:40,1104,"ZONE 00014, ZONE 00015",38.71258,-97.43529,39.46,1.7282,1.7454,24.4095,CD659 12cm rods,
5/16/2017 9:41,1105,ZONE 00015,38.71257,-97.43503,36.08,1.6694,1.5099,21.287,CD659 12cm rods,
5/16/2017 9:41,1106,ZONE 00015,38.71256,-97.43475,39.3,1.7248,1.69,24.2494,CD659 12cm rods,
5/16/2017 9:42,1107,ZONE 00015,38.71255,-97.43449,39.41,1.7293,1.8675,24.3572,CD659 12cm rods,
5/16/2017 9:42,1108,ZONE 00015,38.71256,-97.43424,39.2,1.7248,1.8149,24.151,CD659 12cm rods,
5/16/2017 9:43,1109,"ZONE 00003, ZONE 00004, ZONE 00015",38.71254,-97.43398,42.5,1.7847,1.9191,27.6719,CD659 12cm rods,
5/16/2017 9:43,1110,"ZONE 00003, ZONE 00004",38.71254,-97.43371,37.15,1.6886,1.6735,22.2292,CD659 12cm rods,
5/16/2017 9:43,1111,"ZONE 00003, ZONE 00004",38.71254,-97.43343,32.64,1.614,1.4186,18.5124,CD659 12cm rods,
5/16/2017 9:44,1112,ZONE 00003,38.71253,-97.43314,37.35,1.6909,1.5934,22.4042,CD659 12cm rods,
5/16/2017 9:45,1113,"ZONE 00003, ZONE 00004",38.71278,-97.43311,31.81,1.6016,1.4357,17.8983,CD659 12cm rods,
5/16/2017 9:45,1114,"ZONE 00003, ZONE 00004",38.71281,-97.43338,33.65,1.6299,1.4096,19.2953,CD659 12cm rods,
5/16/2017 9:46,1115,"ZONE 00003, ZONE 00004",38.71283,-97.43363,34.64,1.6457,1.4304,20.0836,CD659 12cm rods,
5/16/2017 9:46,1116,ZONE 00004,38.71285,-97.4339,30.3,1.5779,1.3522,16.8228,CD659 12cm rods,
5/16/2017 9:47,1117,"ZONE 00004, ZONE 00015",38.71288,-97.43417,35.25,1.6559,1.5088,20.5785,CD659 12cm rods,
5/16/2017 9:47,1118,"ZONE 00004, ZONE 00015",38.7129,-97.43444,36.21,1.6717,1.5284,21.3997,CD659 12cm rods,
5/16/2017 9:48,1119,"ZONE 00015, ZONE 00016",38.71294,-97.4347,35.89,1.666,1.4687,21.1205,CD659 12cm rods,
5/16/2017 9:48,1120,"ZONE 00015, ZONE 00016",38.71297,-97.43496,32.29,1.6084,1.3823,18.2532,CD659 12cm rods,
5/16/2017 9:49,1121,ZONE 00015,38.71299,-97.43523,30.08,1.5745,1.3446,16.67,CD659 12cm rods,
5/16/2017 9:49,1122,"ZONE 00014, ZONE 00015",38.713,-97.43549,31.29,1.5926,1.3241,17.5195,CD659 12cm rods,
5/16/2017 9:50,1123,ZONE 00014,38.71302,-97.43575,32.73,1.6152,1.3825,18.5816,CD659 12cm rods,
5/16/2017 9:50,1124,ZONE 00014,38.71304,-97.43601,27.42,1.5338,1.2534,14.9021,CD659 12cm rods,
5/16/2017 9:50,1125,ZONE 00014,38.71306,-97.43629,24.11,1.4852,1.2394,12.8826,CD659 12cm rods,
5/16/2017 9:51,1126,ZONE 00014,38.7131,-97.43656,24.05,1.4841,1.2251,12.8495,CD659 12cm rods,
5/16/2017 9:51,1127,ZONE 00014,38.71314,-97.43677,27.88,1.5417,1.3363,15.1938,CD659 12cm rods,
5/16/2017 9:52,1128,[Unspecified Zone],38.71335,-97.43678,27.37,1.5327,1.2225,14.8681,CD659 12cm rods,
5/16/2017 9:53,1129,[Unspecified Zone],38.71332,-97.43651,23.87,1.4818,1.239,12.7463,CD659 12cm rods,
5/16/2017 9:53,1130,"ZONE 00014, ZONE 00017",38.7133,-97.43623,22.86,1.466,1.1869,12.1671,CD659 12cm rods,
5/16/2017 9:54,1131,"ZONE 00014, ZONE 00017",38.71327,-97.43597,22.38,1.4592,1.1955,11.8966,CD659 12cm rods,
5/16/2017 9:54,1132,"ZONE 00014, ZONE 00017",38.71325,-97.43571,29,1.5575,1.2822,15.9303,CD659 12cm rods,
5/16/2017 9:55,1133,"ZONE 00016, ZONE 00017",38.71323,-97.43543,24.27,1.4874,1.2334,12.9792,CD659 12cm rods,
5/16/2017 9:55,1134,"ZONE 00015, ZONE 00016",38.71321,-97.43516,27.34,1.5327,1.2643,14.8474,CD659 12cm rods,
5/16/2017 9:56,1135,"ZONE 00015, ZONE 00016",38.71319,-97.4349,26.87,1.5259,1.2705,14.5519,CD659 12cm rods,
5/16/2017 9:56,1136,"ZONE 00015, ZONE 00016",38.71315,-97.43464,26.15,1.5157,1.2907,14.1028,CD659 12cm rods,
5/16/2017 9:57,1137,"ZONE 00004, ZONE 00015, ZONE 00016",38.71313,-97.43434,32.59,1.6129,1.356,18.4794,CD659 12cm rods,
5/16/2017 9:57,1138,"ZONE 00004, ZONE 00016",38.71311,-97.43409,35.87,1.666,1.5147,21.1071,CD659 12cm rods,
5/16/2017 9:58,1139,ZONE 00004,38.71309,-97.43383,31.93,1.6027,1.375,17.9843,CD659 12cm rods,
5/16/2017 9:58,1140,ZONE 00004,38.71308,-97.43357,32.72,1.6152,1.4062,18.5731,CD659 12cm rods,
5/16/2017 9:59,1141,ZONE 00004,38.71306,-97.4333,27.44,1.5349,1.3094,14.916,CD659 12cm rods,
5/16/2017 9:59,1142,ZONE 00004,38.71304,-97.43303,33.15,1.6231,1.5115,18.9036,CD659 12cm rods,
5/16/2017 10:00,1143,ZONE 00001,38.71302,-97.43275,38.14,1.7056,1.7289,23.1293,CD659 12cm rods,
5/16/2017 10:00,1144,[Unspecified Zone],38.71326,-97.43277,39.49,1.7282,1.7057,24.4352,CD659 12cm rods,
5/16/2017 10:01,1145,ZONE 00004,38.71329,-97.43301,34.92,1.6513,1.5608,20.3135,CD659 12cm rods,
5/16/2017 10:01,1146,ZONE 00004,38.71333,-97.43327,30.8,1.5858,1.3858,17.1738,CD659 12cm rods,
5/16/2017 10:02,1147,ZONE 00004,38.71336,-97.43353,31.33,1.5937,1.3786,17.5516,CD659 12cm rods,
5/16/2017 10:02,1148,ZONE 00004,38.7134,-97.43378,27.26,1.5315,1.2638,14.799,CD659 12cm rods,
5/16/2017 10:03,1149,"ZONE 00004, ZONE 00016",38.71344,-97.43404,28.81,1.5553,1.3251,15.8066,CD659 12cm rods,
5/16/2017 10:03,1150,"ZONE 00004, ZONE 00016",38.71349,-97.4343,32.78,1.6197,1.6215,18.6221,CD659 12cm rods,
5/16/2017 10:04,1151,ZONE 00016,38.71354,-97.43457,23.32,1.475,1.2835,12.427,CD659 12cm rods,
5/16/2017 10:04,1152,ZONE 00016,38.71358,-97.43482,36.14,1.6706,1.5351,21.3372,CD659 12cm rods,
5/16/2017 10:05,1153,"ZONE 00016, ZONE 00017",38.71361,-97.43508,35.31,1.6593,1.6705,20.6346,CD659 12cm rods,
5/16/2017 10:05,1154,"ZONE 00016, ZONE 00017",38.71365,-97.43533,20.25,1.4298,1.2296,10.7421,CD659 12cm rods,
5/16/2017 10:06,1155,ZONE 00017,38.7137,-97.43561,20.01,1.4242,1.165,10.6145,CD659 12cm rods,
5/16/2017 10:06,1156,ZONE 00017,38.71374,-97.43593,23.54,1.4761,1.2024,12.553,CD659 12cm rods,
5/16/2017 10:07,1157,ZONE 00017,38.71377,-97.43619,31.57,1.5971,1.3589,17.7211,CD659 12cm rods,
5/16/2017 10:07,1158,ZONE 00017,38.7138,-97.43645,28.82,1.5553,1.3117,15.8145,CD659 12cm rods,
5/16/2017 10:08,1159,ZONE 00017,38.71382,-97.43671,31.79,1.6005,1.3476,17.8861,CD659 12cm rods,
5/16/2017 10:08,1160,ZONE 00021,38.71405,-97.4367,33.02,1.6197,1.3818,18.8022,CD659 12cm rods,
5/16/2017 10:09,1161,"ZONE 00017, ZONE 00021",38.71401,-97.43644,32.37,1.6095,1.3766,18.3098,CD659 12cm rods,
5/16/2017 10:09,1162,ZONE 00017,38.71396,-97.43618,30.82,1.5858,1.3582,17.1886,CD659 12cm rods,
5/16/2017 10:10,1163,ZONE 00017,38.7139,-97.43592,26.82,1.5247,1.2423,14.5209,CD659 12cm rods,
5/16/2017 10:10,1164,ZONE 00017,38.71386,-97.43568,25.34,1.5033,1.2492,13.6143,CD659 12cm rods,
5/16/2017 10:11,1165,"ZONE 00016, ZONE 00017",38.71382,-97.43542,21.06,1.44,1.1883,11.1731,CD659 12cm rods,
5/16/2017 10:11,1166,"ZONE 00016, ZONE 00017",38.71378,-97.43517,27.85,1.5428,1.4091,15.177,CD659 12cm rods,
5/16/2017 10:12,1167,ZONE 00016,38.71374,-97.43491,31.75,1.6005,1.4124,17.8579,CD659 12cm rods,
5/16/2017 10:12,1168,ZONE 00016,38.71368,-97.43461,29.74,1.5722,1.4985,16.4345,CD659 12cm rods,
5/16/2017 10:13,1169,ZONE 00016,38.71364,-97.43436,30.6,1.5835,1.4347,17.033,CD659 12cm rods,
5/16/2017 10:13,1170,"ZONE 00004, ZONE 00016",38.71359,-97.43407,28.31,1.5474,1.287,15.4763,CD659 12cm rods,
5/16/2017 10:14,1171,"ZONE 00004, ZONE 00016",38.71357,-97.43383,27.47,1.5349,1.2872,14.9313,CD659 12cm rods,
5/16/2017 10:14,1172,"ZONE 00004, ZONE 00020",38.71352,-97.43355,29.93,1.5722,1.3536,16.5609,CD659 12cm rods,
5/16/2017 10:15,1173,"ZONE 00004, ZONE 00020",38.71349,-97.43329,33.74,1.6321,1.503,19.3652,CD659 12cm rods,
5/16/2017 10:15,1174,ZONE 00004,38.71344,-97.43302,35.94,1.6683,1.6192,21.1665,CD659 12cm rods,
5/16/2017 10:16,1175,[Unspecified Zone],38.71343,-97.43274,26,1.5168,1.4188,14.0122,CD659 12cm rods,
5/16/2017 10:16,1176,ZONE 00020,38.71365,-97.4328,36.34,1.6762,1.7128,21.508,CD659 12cm rods,
5/16/2017 10:17,1177,ZONE 00020,38.71365,-97.4328,36.34,1.6762,1.7128,21.508,CD659 12cm rods,
5/16/2017 10:17,1178,ZONE 00020,38.7137,-97.43307,33.86,1.6344,1.5329,19.4594,CD659 12cm rods,
5/16/2017 10:18,1179,"ZONE 00004, ZONE 00020",38.71376,-97.43332,30.93,1.588,1.4104,17.2653,CD659 12cm rods,
5/16/2017 10:19,1180,"ZONE 00004, ZONE 00020",38.71382,-97.43356,27.41,1.5349,1.3337,14.8969,CD659 12cm rods,
5/16/2017 10:19,1181,"ZONE 00004, ZONE 00020",38.71382,-97.43356,27.41,1.5349,1.3337,14.8969,CD659 12cm rods,
5/16/2017 10:19,1182,ZONE 00020,38.71386,-97.43383,23.59,1.4795,1.3043,12.5852,CD659 12cm rods,
5/16/2017 10:19,1183,ZONE 00020,38.71386,-97.43383,23.59,1.4795,1.3043,12.5852,CD659 12cm rods,
5/16/2017 10:20,1184,ZONE 00016,38.71391,-97.43407,18.59,1.4038,1.1693,9.8791,CD659 12cm rods,
5/16/2017 10:20,1185,"ZONE 00016, ZONE 00023",38.71398,-97.43433,30.23,1.5767,1.3469,16.7733,CD659 12cm rods,
5/16/2017 10:20,1186,"ZONE 00016, ZONE 00023",38.71398,-97.43433,30.23,1.5767,1.3469,16.7733,CD659 12cm rods,
5/16/2017 10:21,1187,"ZONE 00016, ZONE 00023",38.71404,-97.43458,34.51,1.6457,1.6099,19.978,CD659 12cm rods,
5/16/2017 10:21,1188,"ZONE 00016, ZONE 00022",38.7141,-97.43484,32.55,1.6129,1.4308,18.4511,CD659 12cm rods,
5/16/2017 10:22,1189,"ZONE 00016, ZONE 00017, ZONE 00022",38.71415,-97.4351,30.26,1.5779,1.4046,16.7899,CD659 12cm rods,
5/16/2017 10:22,1190,"ZONE 00017, ZONE 00022",38.7142,-97.43536,26.01,1.5134,1.277,14.0181,CD659 12cm rods,
5/16/2017 10:23,1191,"ZONE 00017, ZONE 00022",38.71427,-97.43562,26.56,1.5214,1.2672,14.361,CD659 12cm rods,
5/16/2017 10:23,1192,"ZONE 00017, ZONE 00021, ZONE 00022",38.71433,-97.43591,29.58,1.5666,1.3098,16.3252,CD659 12cm rods,
5/16/2017 10:24,1193,"ZONE 00017, ZONE 00021",38.7144,-97.43616,33.58,1.6287,1.4123,19.2384,CD659 12cm rods,
5/16/2017 10:24,1194,ZONE 00021,38.71446,-97.43643,33.58,1.6287,1.4194,19.2361,CD659 12cm rods,
5/16/2017 10:25,1195,ZONE 00021,38.71451,-97.43668,35.81,1.6649,1.4872,21.057,CD659 12cm rods,
5/16/2017 10:25,1196,ZONE 00021,38.71473,-97.43668,33.21,1.6231,1.4383,18.9482,CD659 12cm rods,
5/16/2017 10:26,1197,ZONE 00021,38.71468,-97.43642,35.27,1.6559,1.4527,20.5976,CD659 12cm rods,
5/16/2017 10:26,1198,ZONE 00021,38.71465,-97.43616,30.49,1.5813,1.4042,16.9493,CD659 12cm rods,
5/16/2017 10:27,1199,"ZONE 00021, ZONE 00022",38.71458,-97.43593,35.34,1.657,1.4416,20.6579,CD659 12cm rods,
5/16/2017 10:28,1200,ZONE 00022,38.71452,-97.43567,30.91,1.5869,1.3402,17.2493,CD659 12cm rods,
5/16/2017 10:28,1201,ZONE 00022,38.71446,-97.43541,32.93,1.6186,1.4123,18.7365,CD659 12cm rods,
5/16/2017 10:29,1202,ZONE 00022,38.71442,-97.43519,32.48,1.6118,1.4297,18.3964,CD659 12cm rods,
5/16/2017 10:38,1203,"ZONE 00022, ZONE 00023",38.71436,-97.43493,33.94,1.6344,1.4185,19.5179,CD659 12cm rods,
5/16/2017 10:38,1204,"ZONE 00016, ZONE 00022, ZONE 00023",38.71432,-97.43466,31.76,1.6005,1.4101,17.8592,CD659 12cm rods,
5/16/2017 10:39,1205,"ZONE 00016, ZONE 00023",38.71429,-97.43439,28.61,1.553,1.3688,15.6735,CD659 12cm rods,
5/16/2017 10:39,1206,ZONE 00023,38.71424,-97.43412,24.41,1.4897,1.2494,13.0569,CD659 12cm rods,
5/16/2017 10:40,1207,"ZONE 00018, ZONE 00020, ZONE 00023",38.7142,-97.43385,29.66,1.5677,1.3121,16.3755,CD659 12cm rods,
5/16/2017 10:40,1208,"ZONE 00019, ZONE 00020, ZONE 00023",38.71417,-97.43356,32.34,1.6095,1.4172,18.2927,CD659 12cm rods,
5/16/2017 10:41,1209,ZONE 00020,38.71411,-97.43331,33.44,1.6276,1.516,19.1278,CD659 12cm rods,
5/16/2017 10:41,1210,ZONE 00020,38.71409,-97.43305,40.76,1.7519,1.8225,25.7477,CD659 12cm rods,
5/16/2017 10:53,1211,ZONE 00020,38.71415,-97.43292,34.91,1.6525,1.645,20.3001,CD659 12cm rods,
5/16/2017 10:54,1212,ZONE 00020,38.7142,-97.43317,35.53,1.6615,1.6018,20.8184,CD659 12cm rods,
5/16/2017 10:54,1213,"ZONE 00020, ZONE 00023",38.71426,-97.43342,34.77,1.6479,1.4788,20.1833,CD659 12cm rods,
5/16/2017 10:55,1214,"ZONE 00020, ZONE 00023",38.71433,-97.43367,32.51,1.6129,1.4834,18.418,CD659 12cm rods,
5/16/2017 10:55,1215,"ZONE 00020, ZONE 00023",38.71439,-97.4339,28.56,1.5519,1.3451,15.6409,CD659 12cm rods,
5/16/2017 10:56,1216,ZONE 00023,38.71446,-97.43413,26.67,1.5236,1.3087,14.4262,CD659 12cm rods,
5/16/2017 10:56,1217,"ZONE 00022, ZONE 00023",38.71451,-97.43439,31.41,1.596,1.4634,17.6049,CD659 12cm rods,
5/16/2017 10:57,1218,"ZONE 00022, ZONE 00023",38.71458,-97.43465,34.36,1.6412,1.4163,19.8585,CD659 12cm rods,
5/16/2017 10:57,1219,"ZONE 00022, ZONE 00023",38.71466,-97.4349,33.81,1.6321,1.3738,19.415,CD659 12cm rods,
5/16/2017 10:58,1220,ZONE 00022,38.71473,-97.43515,34.57,1.6446,1.4355,20.025,CD659 12cm rods,
5/16/2017 10:58,1221,ZONE 00022,38.71479,-97.43542,36.43,1.6751,1.5143,21.584,CD659 12cm rods,
5/16/2017 10:59,1222,"ZONE 00022, ZONE 00025",38.71484,-97.43568,33.77,1.6321,1.4707,19.3838,CD659 12cm rods,
5/16/2017 10:59,1223,"ZONE 00021, ZONE 00022, ZONE 00025",38.7149,-97.43596,33.09,1.6208,1.369,18.8605,CD659 12cm rods,
5/16/2017 11:00,1224,"ZONE 00021, ZONE 00025",38.71496,-97.43622,33.78,1.6321,1.4524,19.3925,CD659 12cm rods,
5/16/2017 11:00,1225,"ZONE 00021, ZONE 00025",38.715,-97.43648,35.06001,1.6525,1.4398,20.4266,CD659 12cm rods,
5/16/2017 11:01,1226,ZONE 00021,38.71507,-97.43673,35.11,1.6536,1.4938,20.4679,CD659 12cm rods,
5/16/2017 11:02,1227,[Unspecified Zone],38.71529,-97.43673,37.65,1.6954,1.4851,22.6745,CD659 12cm rods,
5/16/2017 11:02,1228,"ZONE 00021, ZONE 00025",38.71525,-97.43647,35.54,1.6604,1.4627,20.8284,CD659 12cm rods,
5/16/2017 11:03,1229,ZONE 00025,38.71523,-97.43621,33.43,1.6265,1.4357,19.1176,CD659 12cm rods,
5/16/2017 11:03,1230,ZONE 00025,38.7152,-97.43593,32.5,1.6118,1.4044,18.4085,CD659 12cm rods,
5/16/2017 11:04,1231,"ZONE 00022, ZONE 00025",38.71515,-97.43565,34.96,1.6513,1.5133,20.3421,CD659 12cm rods,
5/16/2017 11:04,1232,"ZONE 00022, ZONE 00025",38.71512,-97.43539,34.5,1.6434,1.4483,19.964,CD659 12cm rods,
5/16/2017 11:05,1233,"ZONE 00022, ZONE 00025, ZONE 00026",38.7151,-97.43513,30.68,1.5835,1.3519,17.0859,CD659 12cm rods,
5/16/2017 11:05,1234,"ZONE 00022, ZONE 00026",38.71506,-97.43488,28.61,1.5519,1.2955,15.6721,CD659 12cm rods,
5/16/2017 11:06,1235,"ZONE 00022, ZONE 00023, ZONE 00026",38.71504,-97.43463,32.23,1.6095,1.5343,18.2065,CD659 12cm rods,
5/16/2017 11:06,1236,ZONE 00023,38.71502,-97.43437,25.76,1.5112,1.3406,13.8627,CD659 12cm rods,
5/16/2017 11:07,1237,ZONE 00023,38.71498,-97.43411,22.82,1.466,1.2107,12.1456,CD659 12cm rods,
5/16/2017 11:07,1238,"ZONE 00023, ZONE 00024",38.71495,-97.43386,27.4,1.5338,1.2812,14.8861,CD659 12cm rods,
5/16/2017 11:08,1239,"ZONE 00023, ZONE 00024",38.71493,-97.43359,29.85,1.5711,1.3547,16.5082,CD659 12cm rods,
5/16/2017 11:08,1240,"ZONE 00023, ZONE 00024",38.7149,-97.43333,30.98,1.588,1.3516,17.2975,CD659 12cm rods,
