TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,Sensor
5/30/2017 12:22,2555,"ZONE 00025, ZONE 00026",38.71542,-97.43536,31.86,1.6016,1.3568,17.9369,CD659 12cm rods,
5/30/2017 12:22,2556,"ZONE 00025, ZONE 00026",38.71564,-97.43536,31.67,1.5993,1.4259,17.7955,CD659 12cm rods,
5/30/2017 12:23,2557,"ZONE 00025, ZONE 00026, ZONE 00028",38.71584,-97.43536,32.26,1.6084,1.4243,18.234,CD659 12cm rods,
5/30/2017 12:23,2558,"ZONE 00026, ZONE 00028",38.71606,-97.43536,33.85,1.6333,1.4455,19.4521,CD659 12cm rods,
5/30/2017 12:24,2559,"ZONE 00028, ZONE 00030",38.71627,-97.43536,35.32,1.657,1.4959,20.6425,CD659 12cm rods,
5/30/2017 12:24,2560,"ZONE 00028, ZONE 00030",38.71647,-97.43536,36.21,1.6717,1.5449,21.3928,CD659 12cm rods,
5/30/2017 12:25,2561,"ZONE 00028, ZONE 00030",38.71669,-97.43536,33.32,1.6253,1.4897,19.0323,CD659 12cm rods,
5/30/2017 12:25,2562,"ZONE 00028, ZONE 00030, ZONE 00033",38.7169,-97.43537,36.19,1.6728,1.6586,21.377,CD659 12cm rods,
5/30/2017 12:26,2563,"ZONE 00030, ZONE 00033",38.71713,-97.43539,34.22,1.6389,1.4335,19.7402,CD659 12cm rods,
5/30/2017 12:26,2564,ZONE 00033,38.71734,-97.4354,31.9,1.6039,1.4957,17.9631,CD659 12cm rods,
5/30/2017 12:27,2565,ZONE 00033,38.71754,-97.4354,34.06,1.6366,1.4544,19.6189,CD659 12cm rods,
5/30/2017 12:27,2566,"ZONE 00033, ZONE 00034",38.71776,-97.4354,33.57,1.6287,1.4397,19.2284,CD659 12cm rods,
5/30/2017 12:27,2567,ZONE 00033,38.71798,-97.43542,37.66,1.6977,1.7235,22.6886,CD659 12cm rods,
5/30/2017 12:28,2568,ZONE 00033,38.71798,-97.43568,34.49,1.6446,1.5648,19.9581,CD659 12cm rods,
5/30/2017 12:28,2569,ZONE 00033,38.71776,-97.43566,34.7,1.6468,1.4591,20.1328,CD659 12cm rods,
5/30/2017 12:29,2570,ZONE 00033,38.71753,-97.43565,34.64,1.6457,1.4392,20.0814,CD659 12cm rods,
5/30/2017 12:29,2571,ZONE 00033,38.71733,-97.43565,35.68,1.6626,1.4851,20.9398,CD659 12cm rods,
5/30/2017 12:30,2572,ZONE 00033,38.71714,-97.43565,37.45,1.692,1.4812,22.4925,CD659 12cm rods,
5/30/2017 12:30,2573,"ZONE 00028, ZONE 00033",38.71694,-97.43565,35.48,1.6593,1.4573,20.7712,CD659 12cm rods,
5/30/2017 12:30,2574,"ZONE 00028, ZONE 00033",38.71674,-97.43565,36.9,1.683,1.5301,22.0007,CD659 12cm rods,
5/30/2017 12:31,2575,ZONE 00028,38.71654,-97.43565,35.11,1.6536,1.5021,20.4644,CD659 12cm rods,
5/30/2017 12:31,2576,ZONE 00028,38.71634,-97.43565,34.83,1.6491,1.4884,20.2373,CD659 12cm rods,
5/30/2017 12:32,2577,ZONE 00028,38.71613,-97.43565,37.37,1.6909,1.5325,22.4253,CD659 12cm rods,
5/30/2017 12:32,2578,"ZONE 00025, ZONE 00028",38.71592,-97.43565,35.94,1.6672,1.5146,21.1665,CD659 12cm rods,
5/30/2017 12:33,2579,"ZONE 00025, ZONE 00026, ZONE 00028",38.7157,-97.43565,34.28,1.64,1.454,19.7903,CD659 12cm rods,
5/30/2017 12:33,2580,ZONE 00025,38.71549,-97.43565,37.08,1.6864,1.5805,22.1644,CD659 12cm rods,
5/30/2017 12:33,2581,ZONE 00025,38.71529,-97.43565,34.21,1.6389,1.4572,19.7319,CD659 12cm rods,
5/30/2017 12:34,2582,"ZONE 00022, ZONE 00025",38.71508,-97.43565,33.93,1.6344,1.443,19.5097,CD659 12cm rods,
5/30/2017 12:35,2583,"ZONE 00022, ZONE 00025",38.71488,-97.43565,37.58,1.6943,1.4968,22.6133,CD659 12cm rods,
5/30/2017 12:35,2584,ZONE 00022,38.71468,-97.43565,34.98,1.6513,1.4821,20.3561,CD659 12cm rods,
5/30/2017 12:36,2585,"ZONE 00017, ZONE 00022",38.71449,-97.43565,31.85,1.6016,1.3726,17.9311,CD659 12cm rods,
5/30/2017 12:36,2586,"ZONE 00017, ZONE 00022",38.71426,-97.43566,31.49,1.596,1.3643,17.6654,CD659 12cm rods,
5/30/2017 12:37,2587,"ZONE 00017, ZONE 00022",38.71406,-97.43565,27.13,1.5304,1.3096,14.7188,CD659 12cm rods,
5/30/2017 12:37,2588,ZONE 00017,38.71386,-97.43565,22.43,1.4592,1.163,11.9255,CD659 12cm rods,
5/30/2017 12:37,2589,ZONE 00017,38.71365,-97.43565,21.97,1.4535,1.2068,11.6678,CD659 12cm rods,
5/30/2017 12:38,2590,ZONE 00017,38.71344,-97.43565,26.39,1.518,1.2135,14.2498,CD659 12cm rods,
5/30/2017 12:38,2591,"ZONE 00014, ZONE 00017",38.71323,-97.43565,27.81,1.5406,1.3275,15.1506,CD659 12cm rods,
5/30/2017 12:39,2592,ZONE 00014,38.71302,-97.43565,34.78,1.6479,1.4515,20.1929,CD659 12cm rods,
5/30/2017 12:39,2593,"ZONE 00014, ZONE 00015",38.7128,-97.43565,32.3,1.6084,1.3704,18.2573,CD659 12cm rods,
5/30/2017 12:39,2594,"ZONE 00014, ZONE 00015",38.71259,-97.43565,34.98,1.6513,1.465,20.3621,CD659 12cm rods,
5/30/2017 12:40,2595,"ZONE 00012, ZONE 00014, ZONE 00015",38.71239,-97.43565,32.77,1.6163,1.4417,18.6116,CD659 12cm rods,
5/30/2017 12:40,2596,"ZONE 00012, ZONE 00014",38.71219,-97.43565,36.54,1.6773,1.56,21.6871,CD659 12cm rods,
5/30/2017 12:42,2597,ZONE 00012,38.712,-97.43566,37.49,1.6966,1.8066,22.5329,CD659 12cm rods,
5/30/2017 12:42,2598,ZONE 00012,38.71181,-97.43567,33.4,1.6265,1.4699,19.1008,CD659 12cm rods,
5/30/2017 12:42,2599,ZONE 00012,38.71162,-97.43566,33.35,1.6253,1.4401,19.0595,CD659 12cm rods,
5/30/2017 12:43,2600,"ZONE 00007, ZONE 00012",38.71141,-97.43566,31.57,1.5971,1.342,17.727,CD659 12cm rods,
5/30/2017 12:43,2601,"ZONE 00007, ZONE 00008, ZONE 00012",38.71122,-97.43566,30.44,1.5801,1.3686,16.919,CD659 12cm rods,
5/30/2017 12:44,2602,"ZONE 00007, ZONE 00008",38.71097,-97.43566,25.57,1.5078,1.309,13.7511,CD659 12cm rods,
5/30/2017 12:49,2603,ZONE 00003,38.71189,-97.43311,38.35,1.709,1.7115,23.3354,CD659 12cm rods,
5/30/2017 12:57,2604,"ZONE 00007, ZONE 00008",38.71097,-97.43566,26.16,1.518,1.381,14.1092,CD659 12cm rods,
5/30/2017 12:57,2605,ZONE 00007,38.71098,-97.43597,25.05,1.4999,1.2922,13.4358,CD659 12cm rods,
5/30/2017 12:58,2606,ZONE 00007,38.71099,-97.43597,25.05,1.4999,1.2922,13.4358,CD659 12cm rods,
5/30/2017 12:58,2607,ZONE 00007,38.7112,-97.43597,23.99,1.4829,1.2128,12.8144,CD659 12cm rods,
5/30/2017 12:58,2608,"ZONE 00007, ZONE 00012, ZONE 00013",38.71141,-97.43597,29.17,1.5598,1.2253,16.0485,CD659 12cm rods,
5/30/2017 12:59,2609,"ZONE 00007, ZONE 00012, ZONE 00013",38.71161,-97.43597,33.46,1.6265,1.342,19.1403,CD659 12cm rods,
5/30/2017 12:59,2610,"ZONE 00012, ZONE 00013",38.71181,-97.43597,32.39,1.6107,1.4515,18.3285,CD659 12cm rods,
5/30/2017 13:00,2611,"ZONE 00012, ZONE 00013, ZONE 00014",38.71201,-97.43597,34.68,1.6468,1.5038,20.114,CD659 12cm rods,
5/30/2017 13:00,2612,"ZONE 00012, ZONE 00013, ZONE 00014",38.71221,-97.43597,36.97,1.6841,1.521,22.0636,CD659 12cm rods,
5/30/2017 13:01,2613,ZONE 00014,38.71243,-97.43597,33.95,1.6344,1.3887,19.5248,CD659 12cm rods,
5/30/2017 13:01,2614,ZONE 00014,38.71262,-97.43599,37.97,1.7011,1.491,22.9795,CD659 12cm rods,
5/30/2017 13:02,2615,ZONE 00014,38.71283,-97.436,36.23,1.6717,1.4034,21.4176,CD659 12cm rods,
5/30/2017 13:02,2616,ZONE 00014,38.71302,-97.436,35.54,1.6604,1.4621,20.8286,CD659 12cm rods,
5/30/2017 13:02,2617,"ZONE 00014, ZONE 00017, ZONE 00062",38.71322,-97.43601,23.82,1.4807,1.2251,12.7135,CD659 12cm rods,
5/30/2017 13:03,2618,"ZONE 00014, ZONE 00017",38.71321,-97.43592,25.84,1.5101,1.2226,13.9143,CD659 12cm rods,
5/30/2017 13:03,2619,"ZONE 00014, ZONE 00017",38.71321,-97.43592,25.84,1.5101,1.2226,13.9143,CD659 12cm rods,
5/30/2017 13:08,2620,"ZONE 00017, ZONE 00062",38.71342,-97.43597,26.65,1.5225,1.2565,14.4162,CD659 12cm rods,
5/30/2017 13:08,2621,"ZONE 00017, ZONE 00062",38.71362,-97.43597,29.02,1.5575,1.2416,15.9446,CD659 12cm rods,
5/30/2017 13:09,2622,"ZONE 00017, ZONE 00062",38.71385,-97.43599,29.53,1.5654,1.2618,16.2919,CD659 12cm rods,
5/30/2017 13:09,2623,ZONE 00017,38.71406,-97.43599,31.34,1.5937,1.3636,17.5586,CD659 12cm rods,
5/30/2017 13:09,2624,"ZONE 00017, ZONE 00021, ZONE 00022",38.71426,-97.43598,34.02,1.6355,1.3803,19.5822,CD659 12cm rods,
5/30/2017 13:10,2625,"ZONE 00017, ZONE 00021, ZONE 00022",38.71447,-97.43598,34.57,1.6446,1.431,20.0262,CD659 12cm rods,
5/30/2017 13:11,2626,"ZONE 00021, ZONE 00022",38.71466,-97.43598,37.05,1.6852,1.4554,22.1312,CD659 12cm rods,
5/30/2017 13:11,2627,"ZONE 00021, ZONE 00022, ZONE 00025",38.71487,-97.43599,34.57,1.6446,1.4303,20.0263,CD659 12cm rods,
5/30/2017 13:11,2628,"ZONE 00021, ZONE 00025",38.71507,-97.43598,35.52,1.6604,1.5128,20.812,CD659 12cm rods,
5/30/2017 13:12,2629,ZONE 00025,38.71526,-97.43599,36.03,1.6683,1.4655,21.2389,CD659 12cm rods,
5/30/2017 13:12,2630,ZONE 00025,38.71547,-97.43599,34.2,1.6389,1.4708,19.7261,CD659 12cm rods,
5/30/2017 13:13,2631,ZONE 00025,38.71566,-97.43597,36.81,1.6819,1.5816,21.9195,CD659 12cm rods,
5/30/2017 13:13,2632,ZONE 00025,38.71566,-97.43597,36.81,1.6819,1.5816,21.9195,CD659 12cm rods,
5/30/2017 13:16,2633,"ZONE 00023, ZONE 00024",38.71516,-97.43409,29.05,1.5587,1.3168,15.9639,CD659 12cm rods,
5/30/2017 13:21,2634,"ZONE 00025, ZONE 00028",38.71587,-97.43598,34.79,1.6491,1.5473,20.2052,CD659 12cm rods,
5/30/2017 13:21,2635,"ZONE 00025, ZONE 00028, ZONE 00029",38.71608,-97.436,35.6,1.6615,1.5009,20.8757,CD659 12cm rods,
5/30/2017 13:22,2636,"ZONE 00028, ZONE 00029",38.71628,-97.436,36.08,1.6694,1.5081,21.2876,CD659 12cm rods,
5/30/2017 13:22,2637,"ZONE 00028, ZONE 00029",38.71648,-97.436,36.47,1.6762,1.5707,21.6214,CD659 12cm rods,
5/30/2017 13:22,2638,"ZONE 00028, ZONE 00029",38.7167,-97.43599,35.11,1.6536,1.5065,20.4624,CD659 12cm rods,
5/30/2017 13:23,2639,"ZONE 00028, ZONE 00029, ZONE 00033",38.71689,-97.43599,34.83,1.6491,1.4834,20.2394,CD659 12cm rods,
5/30/2017 13:23,2640,"ZONE 00032, ZONE 00033",38.71706,-97.43599,37.84,1.6988,1.538,22.853,CD659 12cm rods,
5/30/2017 13:25,2641,ZONE 00033,38.71715,-97.43581,35.65,1.6626,1.548,20.9135,CD659 12cm rods,
5/30/2017 13:29,2642,"ZONE 00032, ZONE 00033",38.71735,-97.43598,38.82,1.7158,1.5679,23.7809,CD659 12cm rods,
5/30/2017 13:29,2643,"ZONE 00032, ZONE 00033",38.71756,-97.43599,37.97,1.7011,1.5213,22.9783,CD659 12cm rods,
5/30/2017 13:29,2644,"ZONE 00032, ZONE 00033",38.71776,-97.43599,36.24,1.6717,1.4372,21.4186,CD659 12cm rods,
5/30/2017 13:30,2645,ZONE 00033,38.71799,-97.43599,38.83,1.718,1.7842,23.7883,CD659 12cm rods,
5/30/2017 13:30,2646,"ZONE 00032, ZONE 00033",38.71799,-97.43629,38.27,1.7124,1.9354,23.2582,CD659 12cm rods,
5/30/2017 13:31,2647,"ZONE 00032, ZONE 00033",38.71779,-97.4363,37.31,1.6898,1.5182,22.3674,CD659 12cm rods,
5/30/2017 13:31,2648,"ZONE 00032, ZONE 00033",38.71761,-97.43632,37.76,1.6977,1.569,22.7838,CD659 12cm rods,
5/30/2017 13:31,2649,"ZONE 00032, ZONE 00033",38.71748,-97.43632,39.04,1.7203,1.6775,23.9983,CD659 12cm rods,
5/30/2017 13:35,2650,"ZONE 00031, ZONE 00034",38.71738,-97.43404,28.76,1.5541,1.3024,15.7691,CD659 12cm rods,
5/30/2017 13:36,2651,"ZONE 00031, ZONE 00034",38.71737,-97.43404,29.25,1.562,1.3464,16.0996,CD659 12cm rods,
5/30/2017 13:44,2652,"ZONE 00032, ZONE 00033",38.71722,-97.43638,37.35,1.6909,1.6004,22.4008,CD659 12cm rods,
5/30/2017 13:44,2653,"ZONE 00029, ZONE 00032, ZONE 00033",38.71702,-97.43637,35.94,1.6672,1.5267,21.1617,CD659 12cm rods,
5/30/2017 13:44,2654,"ZONE 00029, ZONE 00032",38.71682,-97.43638,36.66,1.6796,1.6001,21.7874,CD659 12cm rods,
5/30/2017 13:45,2655,"ZONE 00028, ZONE 00029",38.71661,-97.43639,34.11,1.6378,1.4925,19.6579,CD659 12cm rods,
5/30/2017 13:45,2656,"ZONE 00028, ZONE 00029",38.71642,-97.43639,35.35,1.6581,1.5637,20.6665,CD659 12cm rods,
5/30/2017 13:46,2657,"ZONE 00028, ZONE 00029",38.71621,-97.43638,35.11,1.6536,1.5052,20.463,CD659 12cm rods,
5/30/2017 13:47,2658,ZONE 00029,38.71603,-97.43638,35.46,1.6593,1.5108,20.754,CD659 12cm rods,
5/30/2017 13:47,2659,"ZONE 00025, ZONE 00029",38.71582,-97.43637,37.01,1.6852,1.5848,22.1012,CD659 12cm rods,
5/30/2017 13:47,2660,ZONE 00025,38.71563,-97.43638,36.28,1.6728,1.5301,21.4589,CD659 12cm rods,
5/30/2017 13:48,2661,ZONE 00025,38.71542,-97.43637,35.65,1.6626,1.5441,20.9155,CD659 12cm rods,
5/30/2017 13:48,2662,"ZONE 00021, ZONE 00025",38.71522,-97.43636,35.19,1.6547,1.4717,20.5342,CD659 12cm rods,
5/30/2017 13:49,2663,"ZONE 00021, ZONE 00025",38.715,-97.43637,36.84,1.6819,1.4992,21.9476,CD659 12cm rods,
5/30/2017 13:49,2664,ZONE 00021,38.71481,-97.43636,34.48,1.6434,1.4792,19.9522,CD659 12cm rods,
5/30/2017 13:49,2665,ZONE 00021,38.7146,-97.43636,35.26,1.6559,1.4649,20.5945,CD659 12cm rods,
5/30/2017 13:50,2666,ZONE 00021,38.7144,-97.43638,34.21,1.6389,1.4393,19.7384,CD659 12cm rods,
5/30/2017 13:50,2667,"ZONE 00017, ZONE 00021, ZONE 00062",38.71419,-97.43639,33.72,1.631,1.4309,19.3446,CD659 12cm rods,
5/30/2017 13:50,2668,"ZONE 00017, ZONE 00021, ZONE 00062",38.71398,-97.43638,34.36,1.6412,1.4385,19.8527,CD659 12cm rods,
5/30/2017 13:51,2669,"ZONE 00017, ZONE 00062",38.71378,-97.43639,30.42,1.5801,1.3987,16.9,CD659 12cm rods,
5/30/2017 13:51,2670,"ZONE 00017, ZONE 00062",38.71358,-97.43638,27.27,1.5315,1.2571,14.8028,CD659 12cm rods,
5/30/2017 13:52,2671,"ZONE 00017, ZONE 00062",38.71337,-97.43639,24.83,1.4965,1.2792,13.3076,CD659 12cm rods,
5/30/2017 13:52,2672,"ZONE 00014, ZONE 00062",38.71317,-97.43639,24.09,1.4852,1.2524,12.8705,CD659 12cm rods,
5/30/2017 13:52,2673,ZONE 00014,38.71295,-97.43639,25.51,1.5055,1.2451,13.7112,CD659 12cm rods,
5/30/2017 13:53,2674,ZONE 00014,38.71275,-97.43639,27.25,1.5315,1.278,14.7902,CD659 12cm rods,
5/30/2017 13:53,2675,ZONE 00014,38.71254,-97.43639,26.61,1.5225,1.2909,14.3919,CD659 12cm rods,
5/30/2017 13:54,2676,"ZONE 00013, ZONE 00014",38.71233,-97.43639,31.98,1.6039,1.409,18.0231,CD659 12cm rods,
5/30/2017 13:54,2677,"ZONE 00013, ZONE 00014",38.71212,-97.43639,29.38,1.5643,1.3713,16.1859,CD659 12cm rods,
5/30/2017 13:55,2678,ZONE 00013,38.71191,-97.43639,26.98,1.5281,1.309,14.6213,CD659 12cm rods,
5/30/2017 13:55,2679,ZONE 00013,38.7117,-97.43639,28.71,1.5541,1.3513,15.7381,CD659 12cm rods,
5/30/2017 13:55,2680,"ZONE 00006, ZONE 00007, ZONE 00013",38.71149,-97.43639,26.49,1.5202,1.2602,14.3177,CD659 12cm rods,
5/30/2017 13:56,2681,"ZONE 00006, ZONE 00007, ZONE 00013",38.71129,-97.43639,28.63,1.553,1.3536,15.6855,CD659 12cm rods,
5/30/2017 13:56,2682,"ZONE 00006, ZONE 00007",38.71108,-97.43638,28.03,1.544,1.3345,15.2954,CD659 12cm rods,
5/30/2017 13:57,2683,"ZONE 00006, ZONE 00007",38.71106,-97.43667,29.28,1.5632,1.3852,16.1236,CD659 12cm rods,
